geoid,stCode,coCode,geography,planningArea,PL_FIPS,MCD2,year,population
4202935536,42,29,Honey Brook Township,Rural Area,35536,35536,2003,6436
3402133150,34,21,Hopewell Borough,Developed Community,33150,33150,2003,2026
3402133180,34,21,Hopewell Township,Rural Area,33180,33180,2003,16622
4209135808,42,91,Horsham Township,Growing Suburb,35808,35808,2003,25001
4201736192,42,17,Hulmeville Borough,Developed Community,36192,36192,2003,882
4201737304,42,17,Ivyland Borough,Developed Community,37304,37304,2003,614
4209138000,42,91,Jenkintown Borough,Developed Community,38000,38000,2003,4446
4202939352,42,29,Kennett Square Borough,Developed Community,39352,39352,2003,5254
4202939344,42,29,Kennett Township,Growing Suburb,39344,39344,2003,6842
4201741392,42,17,Langhorne Borough,Developed Community,41392,41392,2003,1985
4201741416,42,17,Langhorne Manor Borough,Developed Community,41416,41416,2003,1088
4209141432,42,91,Lansdale Borough,Developed Community,41432,41432,2003,16039
4204541440,42,45,Lansdowne Borough,Developed Community,41440,41440,2003,10837
3400739210,34,7,Laurel Springs Borough,Developed Community,39210,39210,2003,1950
3400739420,34,7,Lawnside Borough,Developed Community,39420,39420,2003,2721
3402139510,34,21,Lawrence Township,Developed Community,39510,39510,2003,30694
4209143312,42,91,Limerick Township,Growing Suburb,43312,43312,2003,16048
3400740440,34,7,Lindenwold Borough,Developed Community,40440,40440,2003,17286
3401541160,34,15,Logan Township,Growing Suburb,41160,41160,2003,6021
4202944440,42,29,London Britain Township,Rural Area,44440,44440,2003,2914
4202944480,42,29,London Grove Township,Growing Suburb,44480,44480,2003,5503
4202944456,42,29,Londonderry Township,Rural Area,44456,44456,2003,1755
4204544888,42,45,Lower Chichester Township,Developed Community,44888,44888,2003,3516
4209144912,42,91,Lower Frederick Township,Rural Area,44912,44912,2003,4874
4209144920,42,91,Lower Gwynedd Township,Developed Community,44920,44920,2003,1.10E+04
4201744968,42,17,Lower Makefield Township,Developed Community,44968,44968,2003,32701
4209144976,42,91,Lower Merion Township,Developed Community,44976,44976,2003,58464
4209145008,42,91,Lower Moreland Township,Developed Community,45008,45008,2003,11613
4202945040,42,29,Lower Oxford Township,Rural Area,45040,45040,2003,4792
4209145072,42,91,Lower Pottsgrove Township,Growing Suburb,45072,45072,2003,11718
4209145080,42,91,Lower Providence Township,Growing Suburb,45080,45080,2003,23583
4209145096,42,91,Lower Salford Township,Growing Suburb,45096,45096,2003,13829
4201745112,42,17,Lower Southampton Township,Developed Community,45112,45112,2003,19074
3400542060,34,5,Lumberton Township,Growing Suburb,42060,42060,2003,11995
3400742630,34,7,Magnolia Borough,Developed Community,42630,42630,2003,4377
4202946792,42,29,Malvern Borough,Developed Community,46792,46792,2003,3075
3400543290,34,5,Mansfield Township,Rural Area,43290,43290,2003,7371
3401543440,34,15,Mantua Township,Growing Suburb,43440,43440,2003,14603
3400543740,34,5,Maple Shade Township,Developed Community,43740,43740,2003,19171
4204547344,42,45,Marcus Hook Borough,Developed Community,47344,47344,2003,2277
4209147592,42,91,Marlborough Township,Rural Area,47592,47592,2003,3229
4204547616,42,45,Marple Township,Developed Community,47616,47616,2003,23555
3400545210,34,5,Medford Lakes Borough,Developed Community,45210,45210,2003,4189
3400545120,34,5,Medford Township,Growing Suburb,45120,45120,2003,23264
4204548480,42,45,Media Borough,Developed Community,48480,48480,2003,5457
3400745510,34,7,Merchantville Borough,Developed Community,45510,45510,2003,3800
4201749120,42,17,Middletown Township,Developed Community,49120,49120,2003,45700
4204549136,42,45,Middletown Township,Developed Community,49136,49136,2003,16064
4201749384,42,17,Milford Township,Rural Area,49384,49384,2003,9210
4204549504,42,45,Millbourne Borough,Developed Community,49504,49504,2003,923
4202950232,42,29,Modena Borough,Developed Community,50232,50232,2003,603
3401547250,34,15,Monroe Township,Growing Suburb,47250,47250,2003,30347
4209150640,42,91,Montgomery Township,Growing Suburb,50640,50640,2003,23410
3400547880,34,5,Moorestown Township,Developed Community,47880,47880,2003,19824
4201751144,42,17,Morrisville Borough,Developed Community,51144,51144,2003,9878
4204551176,42,45,Morton Borough,Developed Community,51176,51176,2003,2673
3400748750,34,7,Mount Ephraim Borough,Developed Community,48750,48750,2003,4467
3400548900,34,5,Mount Holly Township,Developed Community,48900,48900,2003,10703
3400549020,34,5,Mount Laurel Township,Developed Community,49020,49020,2003,40414
4209152664,42,91,Narberth Borough,Developed Community,52664,52664,2003,4197
3401549680,34,15,National Park Borough,Developed Community,49680,49680,2003,3201
4204553104,42,45,Nether Providence Township,Developed Community,53104,53104,2003,13313
4201753296,42,17,New Britain Borough,Developed Community,53296,53296,2003,2324
4201753304,42,17,New Britain Township,Growing Suburb,53304,53304,2003,10678
4202953608,42,29,New Garden Township,Growing Suburb,53608,53608,2003,10216
3400551510,34,5,New Hanover Township,Developed Community,51510,51510,2003,9807
4209153664,42,91,New Hanover Township,Rural Area,53664,53664,2003,8008
4201753712,42,17,New Hope Borough,Developed Community,53712,53712,2003,2258
4202953816,42,29,New London Township,Rural Area,53816,53816,2003,5184
3401551390,34,15,Newfield Borough,Developed Community,51390,51390,2003,1630
4202953784,42,29,Newlin Township,Rural Area,53784,53784,2003,1173
4201754184,42,17,Newtown Borough,Developed Community,54184,54184,2003,2276
4201754192,42,17,Newtown Township,Growing Suburb,54192,54192,2003,18710
4204554224,42,45,Newtown Township,Growing Suburb,54224,54224,2003,11708
4201754576,42,17,Nockamixon Township,Rural Area,54576,54576,2003,3587
4209154656,42,91,Norristown Borough,Developed Community,54656,54656,2003,30991
4202954936,42,29,North Coventry Township,Growing Suburb,54936,54936,2003,7553
3400553070,34,5,North Hanover Township,Rural Area,53070,53070,2003,7438
4209155512,42,91,North Wales Borough,Developed Community,55512,55512,2003,3326
4201754688,42,17,Northampton Township,Developed Community,54688,54688,2003,40431
4204555664,42,45,Norwood Borough,Developed Community,55664,55664,2003,5878
3400753880,34,7,Oaklyn Borough,Developed Community,53880,53880,2003,4132
4202957480,42,29,Oxford Borough,Developed Community,57480,57480,2003,4620
3400555800,34,5,Palmyra Borough,Developed Community,55800,55800,2003,7615
4202958032,42,29,Parkesburg Borough,Developed Community,58032,58032,2003,3399
4204558176,42,45,Parkside Borough,Developed Community,58176,58176,2003,2222
3401557150,34,15,Paulsboro Borough,Developed Community,57150,57150,2003,6128
3400557480,34,5,Pemberton Borough,Developed Community,57480,57480,2003,1241
3400557510,34,5,Pemberton Township,Rural Area,57510,57510,2003,28761
4202958808,42,29,Penn Township,Growing Suburb,58808,58808,2003,3736
4201758936,42,17,Penndel Borough,Developed Community,58936,58936,2003,2398
3402157600,34,21,Pennington Borough,Developed Community,57600,57600,2003,2684
3400757660,34,7,Pennsauken Township,Developed Community,57660,57660,2003,35550
4209159120,42,91,Pennsburg Borough,Developed Community,59120,59120,2003,3196
4202959136,42,29,Pennsbury Township,Growing Suburb,59136,59136,2003,3771
4201759384,42,17,Perkasie Borough,Developed Community,59384,59384,2003,8778
4209159392,42,91,Perkiomen Township,Growing Suburb,59392,59392,2003,8165
4210160000,42,101,Philadelphia,Core City,60000,60000,2003,1510068
4202960120,42,29,Phoenixville Borough,Developed Community,60120,60120,2003,14695
3400758770,34,7,Pine Hill Borough,Developed Community,58770,58770,2003,11046
3400758920,34,7,Pine Valley Borough,Developed Community,58920,58920,2003,22
3401559070,34,15,Pitman Borough,Developed Community,59070,59070,2003,9290
4201761616,42,17,Plumstead Township,Growing Suburb,61616,61616,2003,11839
4209161664,42,91,Plymouth Township,Developed Community,61664,61664,2003,16122
4202961800,42,29,Pocopson Township,Growing Suburb,61800,61800,2003,3377
4209162416,42,91,Pottstown Borough,Developed Community,62416,62416,2003,21721
3402160900,34,21,Princeton Borough,Developed Community,60900,60900,2003,30557
4204562792,42,45,Prospect Park Borough,Developed Community,62792,62792,2003,6471
4201763048,42,17,Quakertown Borough,Developed Community,63048,63048,2003,8787
4204563264,42,45,Radnor Township,Developed Community,63264,63264,2003,31077
4209163808,42,91,Red Hill Borough,Developed Community,63808,63808,2003,2376
4201764536,42,17,Richland Township,Growing Suburb,64536,64536,2003,11367
4201764584,42,17,Richlandtown Borough,Developed Community,64584,64584,2003,1353
4204564832,42,45,Ridley Park Borough,Developed Community,64832,64832,2003,7074
4204564800,42,45,Ridley Township,Developed Community,64800,64800,2003,30286
4201764856,42,17,Riegelsville Borough,Developed Community,64856,64856,2003,849
3400563510,34,5,Riverside Township,Developed Community,63510,63510,2003,7937
3400563660,34,5,Riverton Borough,Developed Community,63660,63660,2003,2744
3402163850,34,21,Robbinsville Township,Growing Suburb,77210,63850,2003,11014
4209165568,42,91,Rockledge Borough,Developed Community,65568,65568,2003,2558
4204566192,42,45,Rose Valley Borough,Developed Community,66192,66192,2003,932
4209166576,42,91,Royersford Borough,Developed Community,66576,66576,2003,4308
3400765160,34,7,Runnemede Borough,Developed Community,65160,65160,2003,8491
4204566928,42,45,Rutledge Borough,Developed Community,66928,66928,2003,843
4202967080,42,29,Sadsbury Township,Rural Area,67080,67080,2003,2941
4209167528,42,91,Salford Township,Rural Area,67528,67528,2003,2428
4202968288,42,29,Schuylkill Township,Growing Suburb,68288,68288,2003,7502
4209168328,42,91,Schwenksville Borough,Developed Community,68328,68328,2003,1364
4201769248,42,17,Sellersville Borough,Developed Community,69248,69248,2003,4499
3400566810,34,5,Shamong Township,Rural Area,66810,66810,2003,6712
4204569752,42,45,Sharon Hill Borough,Developed Community,69752,69752,2003,5364
4201770744,42,17,Silverdale Borough,Developed Community,70744,70744,2003,982
4209171016,42,91,Skippack Township,Growing Suburb,71016,71016,2003,11806
4201771752,42,17,Solebury Township,Rural Area,71752,71752,2003,8628
3400768340,34,7,Somerdale Borough,Developed Community,68340,68340,2003,5157
4209171856,42,91,Souderton Borough,Developed Community,71856,71856,2003,6742
4202972072,42,29,South Coatesville Borough,Developed Community,72072,72072,2003,996
4202972088,42,29,South Coventry Township,Rural Area,72088,72088,2003,2092
3401569030,34,15,South Harrison Township,Rural Area,69030,69030,2003,2715
3400568610,34,5,Southampton Township,Rural Area,68610,68610,2003,10848
4202972920,42,29,Spring City Borough,Developed Community,72920,72920,2003,3273
4204573032,42,45,Springfield Township,Developed Community,73032,73032,2003,23186
4209173088,42,91,Springfield Township,Developed Community,73088,73088,2003,19442
3400569990,34,5,Springfield Township,Rural Area,69990,69990,2003,3488
4201773016,42,17,Springfield Township,Rural Area,73016,73016,2003,4982
3400771220,34,7,Stratford Borough,Developed Community,71220,71220,2003,7205
4204575648,42,45,Swarthmore Borough,Developed Community,75648,75648,2003,6177
3401571850,34,15,Swedesboro Borough,Developed Community,71850,71850,2003,2058
3400572060,34,5,Tabernacle Township,Rural Area,72060,72060,2003,7275
3400772240,34,7,Tavistock Borough,Developed Community,72240,72240,2003,24
4201776304,42,17,Telford Borough,Developed Community,76304,76304,2003,2188
4209176304,42,91,Telford Borough,Developed Community,76304,76304,2003,2460
4202976568,42,29,Thornbury Township,Growing Suburb,76568,76568,2003,2916
4204576576,42,45,Thornbury Township,Growing Suburb,76576,76576,2003,6228
4204576792,42,45,Tinicum Township,Developed Community,76792,76792,2003,4266
4201776784,42,17,Tinicum Township,Rural Area,76784,76784,2003,4227
4209177152,42,91,Towamencin Township,Growing Suburb,77152,77152,2003,17800
4204577288,42,45,Trainer Borough,Developed Community,77288,77288,2003,1870
4209177304,42,91,Trappe Borough,Developed Community,77304,77304,2003,3340
4202977344,42,29,Tredyffrin Township,Growing Suburb,77344,77344,2003,28896
3402174000,34,21,Trenton City,Core City,74000,74000,2003,84640
4201777704,42,17,Trumbauersville Borough,Developed Community,77704,77704,2003,1074
4201777744,42,17,Tullytown Borough,Developed Community,77744,77744,2003,2005
4204578712,42,45,Upland Borough,Developed Community,78712,78712,2003,2920
4204578776,42,45,Upper Chichester Township,Developed Community,78776,78776,2003,16747
4204579000,42,45,Upper Darby Township,Developed Community,79000,79000,2003,80064
4209179008,42,91,Upper Dublin Township,Developed Community,79008,79008,2003,26507
4209179040,42,91,Upper Frederick Township,Rural Area,79040,79040,2003,3588
4209179056,42,91,Upper Gwynedd Township,Developed Community,79056,79056,2003,14425
4209179064,42,91,Upper Hanover Township,Rural Area,79064,79064,2003,5123
4201779128,42,17,Upper Makefield Township,Rural Area,79128,79128,2003,7690
4209179136,42,91,Upper Merion Township,Developed Community,79136,79136,2003,26998
4209179176,42,91,Upper Moreland Township,Developed Community,79176,79176,2003,24935
4202979208,42,29,Upper Oxford Township,Rural Area,79208,79208,2003,2323
4209179240,42,91,Upper Pottsgrove Township,Growing Suburb,79240,79240,2003,4625
4204579248,42,45,Upper Providence Township,Developed Community,79248,79248,2003,11148
4209179256,42,91,Upper Providence Township,Growing Suburb,79256,79256,2003,16956
4209179280,42,91,Upper Salford Township,Rural Area,79280,79280,2003,3114
4201779296,42,17,Upper Southampton Township,Developed Community,79296,79296,2003,15605
4202979352,42,29,Upper Uwchlan Township,Growing Suburb,79352,79352,2003,7309
4202979480,42,29,Uwchlan Township,Growing Suburb,79480,79480,2003,17951
4202979544,42,29,Valley Township,Growing Suburb,79544,79544,2003,5363
3400776220,34,7,Voorhees Township,Developed Community,76220,76220,2003,28902
4202980616,42,29,Wallace Township,Rural Area,80616,80616,2003,3251
4201780952,42,17,Warminster Township,Developed Community,80952,80952,2003,31448
4201781048,42,17,Warrington Township,Growing Suburb,81144,81048,2003,20368
4201781144,42,17,Warwick Township,Growing Suburb,83960,81144,2003,14185
4202981160,42,29,Warwick Township,Rural Area,81160,81160,2003,2655
3401577180,34,15,Washington Township,Developed Community,77180,77180,2003,51443
3400577150,34,5,Washington Township,Rural Area,77150,77150,2003,633
3400777630,34,7,Waterford Township,Rural Area,77630,77630,2003,10586
3401578110,34,15,Wenonah Borough,Developed Community,78110,78110,2003,2316
4202982544,42,29,West Bradford Township,Growing Suburb,82544,82544,2003,11229
4202982576,42,29,West Brandywine Township,Growing Suburb,82576,82576,2003,7497
4202982664,42,29,West Caln Township,Rural Area,82664,82664,2003,7436
4202982704,42,29,West Chester Borough,Developed Community,82704,82704,2003,17647
4209182736,42,91,West Conshohocken Borough,Developed Community,82736,82736,2003,1449
3401578800,34,15,West Deptford Township,Developed Community,78800,78800,2003,19976
